vol_regime,trend_regime,session_regime,event_type,event_direction,horizon,n,hit_rate,expectancy,exp_brl,sharpe,max_dd,pf,p_binom,p_binom_fdr,fdr_significant
MID,TREND_DOWN,CLOSING,NONE,BEARISH,15,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,BEARISH,20,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,NEUTRAL,3,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,NEUTRAL,5,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,NEUTRAL,7,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,NEUTRAL,10,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,NEUTRAL,15,0,,,,,,,,,False
MID,TREND_DOWN,CLOSING,NONE,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,INITIATION,BULLISH,3,17,0.1765,-4.4512,-44.51,-0.8115,67.02,0.1279,0.998825,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BULLISH,5,17,0.1765,-5.8324,-58.32,-0.9801,89.45,0.0972,0.998825,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BULLISH,7,17,0.1765,-6.7488,-67.49,-0.9414,109.26,0.0783,0.998825,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BULLISH,10,17,0.2353,-7.8676,-78.68,-0.7823,135.68,0.1051,0.993637,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BULLISH,15,17,0.1176,-8.7229,-87.23,-0.7928,146.52,0.1163,0.999863,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BULLISH,20,17,0.2353,-8.0618,-80.62,-0.6731,133.69,0.1594,0.993637,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BEARISH,3,13,0.3077,-2.4892,-24.89,-0.5744,31.65,0.2061,0.953857,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BEARISH,5,13,0.3077,-3.2408,-32.41,-0.4778,43.0,0.245,0.953857,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BEARISH,7,13,0.3846,-4.0292,-40.29,-0.6236,54.65,0.1516,0.866577,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BEARISH,10,13,0.2308,-5.1985,-51.98,-0.8941,68.26,0.0495,0.98877,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BEARISH,15,13,0.2308,-6.38,-63.8,-0.8118,88.04,0.0804,0.98877,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,BEARISH,20,13,0.2308,-7.8069,-78.07,-0.8938,107.12,0.0668,0.98877,1.0,False
HIGH,TREND_UP,OPENING,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,ABSORPTION,NEUTRAL,3,11,0.4545,0.9773,9.77,0.2892,5.69,2.5357,0.725586,1.0,False
HIGH,TREND_UP,OPENING,ABSORPTION,NEUTRAL,5,11,0.4545,0.7945,7.95,0.276,2.05,2.6185,0.725586,1.0,False
HIGH,TREND_UP,OPENING,ABSORPTION,NEUTRAL,7,11,0.6364,2.1555,21.55,0.5918,2.56,6.9424,0.274414,1.0,False
HIGH,TREND_UP,OPENING,ABSORPTION,NEUTRAL,10,11,0.8182,2.3864,23.86,0.5854,2.02,9.6066,0.032715,0.41439,False
HIGH,TREND_UP,OPENING,ABSORPTION,NEUTRAL,15,11,0.6364,5.2909,52.91,0.7199,1.28,21.2787,0.274414,1.0,False
HIGH,TREND_UP,OPENING,ABSORPTION,NEUTRAL,20,11,0.9091,9.6,96.0,0.8466,1.28,83.5,0.005859,0.148428,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BEARISH,3,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BEARISH,5,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BEARISH,7,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BEARISH,10,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BEARISH,15,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,BEARISH,20,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,NEUTRAL,3,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,NEUTRAL,5,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,NEUTRAL,7,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,NEUTRAL,10,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,NEUTRAL,15,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,EXHAUSTION,NEUTRAL,20,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BULLISH,3,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BULLISH,5,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BULLISH,7,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BULLISH,10,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BULLISH,15,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BULLISH,20,1,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,OPENING,NONE,NEUTRAL,3,7,0.4286,0.8614,8.61,0.3117,2.19,3.5443,0.773438,1.0,False
HIGH,TREND_UP,OPENING,NONE,NEUTRAL,5,7,0.8571,2.9586,29.59,1.0779,0.71,30.169,0.0625,0.7125,False
HIGH,TREND_UP,OPENING,NONE,NEUTRAL,7,7,1.0,4.2929,42.93,1.1186,0.0,15024999999.9998,0.007812,0.148428,False
HIGH,TREND_UP,OPENING,NONE,NEUTRAL,10,7,0.7143,3.5571,35.57,0.9703,2.5,10.96,0.226562,1.0,False
HIGH,TREND_UP,OPENING,NONE,NEUTRAL,15,7,0.7143,5.1457,51.46,0.8164,2.3,11.118,0.226562,1.0,False
HIGH,TREND_UP,OPENING,NONE,NEUTRAL,20,7,0.7143,4.4229,44.23,0.7801,0.78,21.5033,0.226562,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BULLISH,3,6,0.1667,-2.5633,-25.63,-0.4745,11.52,0.3171,0.984375,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BULLISH,5,6,0.1667,3.77,37.7,0.158,21.83,1.7634,0.984375,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BULLISH,7,6,0.1667,-2.6117,-26.12,-0.3492,20.8,0.4308,0.984375,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BULLISH,10,6,0.1667,-1.85,-18.5,-0.2071,17.77,0.5913,0.984375,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BULLISH,15,6,0.3333,-4.8067,-48.07,-0.7813,23.48,0.146,0.890625,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BULLISH,20,6,0.0,-6.745,-67.45,-1.8501,28.58,0.0,1.0,1.0,False
HIGH,TREND_UP,CORE,INITIATION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,ABSORPTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,EXHAUSTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CORE,NONE,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,BULLISH,3,8,0.125,-4.2462,-42.46,-1.6397,31.14,0.0093,0.996094,1.0,False
HIGH,TREND_UP,CLOSING,INITIATION,BULLISH,5,8,0.125,-4.1675,-41.68,-0.949,31.04,0.0943,0.996094,1.0,False
HIGH,TREND_UP,CLOSING,INITIATION,BULLISH,7,8,0.125,-4.1775,-41.77,-1.2554,30.59,0.0535,0.996094,1.0,False
HIGH,TREND_UP,CLOSING,INITIATION,BULLISH,10,8,0.0,-4.62,-46.2,-1.5954,35.19,0.0,1.0,1.0,False
HIGH,TREND_UP,CLOSING,INITIATION,BULLISH,15,8,0.125,-6.5512,-65.51,-0.9912,49.05,0.0061,0.996094,1.0,False
HIGH,TREND_UP,CLOSING,INITIATION,BULLISH,20,8,0.0,-7.81,-78.1,-0.9428,58.05,0.0,1.0,1.0,False
HIGH,TREND_UP,CLOSING,INITIATION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,ABSORPTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,EXHAUSTION,NEUTRAL,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BULLISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BULLISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BULLISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BULLISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BULLISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BULLISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BEARISH,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BEARISH,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BEARISH,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BEARISH,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BEARISH,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,BEARISH,20,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,NEUTRAL,3,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,NEUTRAL,5,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,NEUTRAL,7,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,NEUTRAL,10,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,NEUTRAL,15,0,,,,,,,,,False
HIGH,TREND_UP,CLOSING,NONE,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,INITIATION,BULLISH,3,3,0.3333,-1.9967,-19.97,-0.3687,2.81,0.3869,0.875,1.0,False
HIGH,RANGE,OPENING,INITIATION,BULLISH,5,3,0.3333,-4.7367,-47.37,-0.683,1.78,0.0159,0.875,1.0,False
HIGH,RANGE,OPENING,INITIATION,BULLISH,7,3,0.3333,-3.7,-37.0,-0.7164,1.78,0.0203,0.875,1.0,False
HIGH,RANGE,OPENING,INITIATION,BULLISH,10,3,0.3333,-1.6633,-16.63,-0.2498,1.27,0.4898,0.875,1.0,False
HIGH,RANGE,OPENING,INITIATION,BULLISH,15,3,0.3333,-3.86,-38.6,-0.5696,2.81,0.1675,0.875,1.0,False
HIGH,RANGE,OPENING,INITIATION,BULLISH,20,3,0.0,-5.58,-55.8,-1.0554,5.12,0.0,1.0,1.0,False
HIGH,RANGE,OPENING,INITIATION,BEARISH,3,4,0.25,-2.9725,-29.72,-0.6415,9.59,0.1988,0.9375,1.0,False
HIGH,RANGE,OPENING,INITIATION,BEARISH,5,4,0.25,-2.3075,-23.07,-0.3878,9.06,0.3536,0.9375,1.0,False
HIGH,RANGE,OPENING,INITIATION,BEARISH,7,4,0.25,-2.0475,-20.47,-0.3578,6.56,0.4269,0.9375,1.0,False
HIGH,RANGE,OPENING,INITIATION,BEARISH,10,4,0.25,-2.8475,-28.47,-0.6616,5.36,0.2335,0.9375,1.0,False
HIGH,RANGE,OPENING,INITIATION,BEARISH,15,4,0.25,-2.0825,-20.83,-0.2368,9.76,0.5526,0.9375,1.0,False
HIGH,RANGE,OPENING,INITIATION,BEARISH,20,4,0.25,-1.2825,-12.82,-0.1285,8.69,0.7237,0.9375,1.0,False
HIGH,RANGE,OPENING,INITIATION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,INITIATION,NEUTRAL,5,0,,,,,,,,,False
HIGH,RANGE,OPENING,INITIATION,NEUTRAL,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,INITIATION,NEUTRAL,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,INITIATION,NEUTRAL,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,INITIATION,NEUTRAL,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BEARISH,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BEARISH,5,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BEARISH,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BEARISH,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BEARISH,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,BEARISH,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,ABSORPTION,NEUTRAL,3,5,0.8,1.026,10.26,0.5528,1.8,3.85,0.1875,1.0,False
HIGH,RANGE,OPENING,ABSORPTION,NEUTRAL,5,5,0.2,0.088,0.88,0.0282,2.3,1.0875,0.96875,1.0,False
HIGH,RANGE,OPENING,ABSORPTION,NEUTRAL,7,5,0.6,2.364,23.64,0.6505,0.29,25.625,0.5,1.0,False
HIGH,RANGE,OPENING,ABSORPTION,NEUTRAL,10,5,0.8,4.12,41.2,0.8158,0.0,30.0141,0.1875,1.0,False
HIGH,RANGE,OPENING,ABSORPTION,NEUTRAL,15,5,0.8,3.298,32.98,0.8753,0.0,92.6111,0.1875,1.0,False
HIGH,RANGE,OPENING,ABSORPTION,NEUTRAL,20,5,1.0,4.352,43.52,1.0976,0.0,10879999999.9992,0.03125,0.41439,False
HIGH,RANGE,OPENING,EXHAUSTION,BULLISH,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,BULLISH,5,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,BULLISH,7,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,BULLISH,10,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,BULLISH,15,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,BULLISH,20,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,BEARISH,3,5,0.4,-5.62,-56.2,-0.9121,19.99,0.0702,0.8125,1.0,False
HIGH,RANGE,OPENING,EXHAUSTION,BEARISH,5,5,0.2,-9.06,-90.6,-1.0226,27.33,0.0156,0.96875,1.0,False
HIGH,RANGE,OPENING,EXHAUSTION,BEARISH,7,5,0.4,-11.32,-113.2,-0.8929,35.24,0.0442,0.8125,1.0,False
HIGH,RANGE,OPENING,EXHAUSTION,BEARISH,10,5,0.2,-10.484,-104.84,-0.9141,31.81,0.0135,0.96875,1.0,False
HIGH,RANGE,OPENING,EXHAUSTION,BEARISH,15,5,0.2,-8.406,-84.06,-0.8288,25.75,0.0763,0.96875,1.0,False
HIGH,RANGE,OPENING,EXHAUSTION,BEARISH,20,5,0.4,-6.31,-63.1,-0.4796,20.8,0.2604,0.8125,1.0,False
HIGH,RANGE,OPENING,EXHAUSTION,NEUTRAL,3,0,,,,,,,,,False
HIGH,RANGE,OPENING,EXHAUSTION,NEUTRAL,5,0,,,,,,,,,False
